,Unnamed: 0,index,Unnamed: 0.1,lien,Modèle,Kilométrage,Année,data de MàJ,Carrosserie,Energie,Puissance,Boite,Couleur,Description,Prix,marque,vehicule,model
929,998,998,998,https://www.automobile.tn/fr/occasion/renault/megane/47953,Renault Megane break ,130764.27759476476,2008,2019-12-12,Citadine,Diesel,6,Manuelle,Gris argent,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Rétroviseurs électriques   Vitres teintées    Accoudoir avant   Autoradio CD   Boîte à gants réfrigérée   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",22500.0,Renault,Megane Cabriolet,Megane
930,999,999,999,https://www.automobile.tn/fr/occasion/chevrolet/cruze/47986,Chevrolet Cruze Ls ,170000.0,2013,2019-12-13,Coupé,Essence,7,Manuelle,Blanc,  Antibrouillards   Détecteur de luminosité   Fermeture centralisée   Jantes en alliage   Vitres teintées    Accoudoir avant   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Climatisation  ,29000.0,Chevrolet,Cruze,Cruze
931,1000,1000,1000,https://www.automobile.tn/fr/occasion/peugeot/207/47984,Peugeot 207 ,104890.0,2008,2019-12-13,Berline,Diesel,6,Manuelle,Noir,"  Antibrouillards   Jantes en alliage   Peinture métallisée    Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",25000.0,Peugeot,207,207
932,1001,1001,1001,https://www.automobile.tn/fr/occasion/citroen/nemo/47975,Citroën Nemo ,135000.0,2014,2019-12-13,Utilitaire,Diesel,6,Manuelle,Blanc,,27087.5,Citroen,Nemo,Nemo
933,1002,1002,1002,https://www.automobile.tn/fr/occasion/hyundai/accent/47971,Hyundai Accent 1.4 ,116000.0,2012,2019-12-13,Compacte,Essence,6,Manuelle,Autre,"  Antibrouillards   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Rétroviseurs rabattables    Accoudoir avant   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Régulateur de vitesse   Vitres électriques   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",28500.0,Hyundai,Grand i10,Accent
934,1003,1003,1003,https://www.automobile.tn/fr/occasion/audi/a4/47969,Audi A4 1.4 L ,68000.0,2018,2019-12-13,Berline,Essence,8,Automatique,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit panoramique   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",45207.692307692305,Audi,A1,A4
935,1004,1004,1004,https://www.automobile.tn/fr/occasion/volkswagen/polo/47966,Volkswagen Polo Populaire ,133117.13251249108,2005,2019-12-12,Citadine,Essence,4,Manuelle,Noir,  Rétroviseurs rabattables    Autoradio CD   Climatisation   Direction assistée   Volant réglable hauteur/profondeur  ,33743.23308270677,Volkswagen,Transporter,Polo
936,1006,1006,1006,https://www.automobile.tn/fr/occasion/bmw/serie-3/47948,BMW Série 3 ,116078.08823529413,2006,2019-11-12,Berline,Diesel,9,Manuelle,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Peinture métallisée   Radar de recul   Rétroviseurs rabattables   Toit ouvrant    Accoudoir avant   Accoudoir arrière   Autoradio CD/Mp3   Bouton Start & Stop   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",29000.0,BMW,Serie 3 GT,Serie 3 GT
937,1007,1007,1007,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/47957,Mercedes-Benz Classe C ,171000.0,2010,2019-12-12,Berline,Essence,9,Automatique,Autre,  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Climatisation   Climatronic   Direction assistée   GPS   Ordinateur de bord   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ,52000.0,Mercedes-Benz,Classe C,Classe C
938,1008,1008,1008,https://www.automobile.tn/fr/occasion/ford/focus/47949,Ford Focus ,93322.22222222223,2010,2019-11-12,Berline,Essence,6,Manuelle,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Rétroviseurs électriques    Accoudoir avant   Autoradio   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",28000.0,Ford,Focus,Focus
939,1009,1009,1009,https://www.automobile.tn/fr/occasion/volkswagen/passat/47919,Volkswagen Passat ,63000.0,2010,2019-09-12,Berline,Essence,7,Manuelle,Gris Shark,,55000.0,Volkswagen,Passat,Passat
940,1010,1010,1010,https://www.automobile.tn/fr/occasion/chery/e3/47538,Chery E3 ,82833.33333333331,2017,2019-11-20,Berline,Essence,6,Manuelle,Noir,"  Antibrouillards   Fermeture centralisée   Feux à LED   Jantes en alliage   Radar de recul   Rétroviseurs rabattables    Accoudoir avant   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Sellerie en cuir   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",30500.0,Chery,A3,A3
941,1011,1011,1011,https://www.automobile.tn/fr/occasion/renault/megane-sedan/47899,Renault Megane Sedan Essence ,178000.0,2005,2019-08-12,Berline,Essence,6,Automatique,Gris Shark,  Antibrouillards   Fermeture centralisée   Peinture métallisée   Rétroviseurs rabattables   Vitres teintées    Autoradio CD   Bluetooth   Bouton Start & Stop   Chargeur CD   Climatisation   Direction assistée   Ordinateur de bord   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant multi-fonctions   3 appuis têtes arrières  ,28896.12188365651,Renault,Megane Estate,Megane
943,1013,1013,1013,https://www.automobile.tn/fr/occasion/kia/cerato/47932,KIA Cerato 8 CH ESSENCE ,115142.22738879044,2013,2019-10-12,Berline,Essence,8,Automatique,Gris Shark,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Sellerie en cuir   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",38000.0,Kia,Cerato,Cerato
944,1014,1014,1014,https://www.automobile.tn/fr/occasion/hyundai/accent/47609,Hyundai Accent Essence ,70500.0,2015,2019-11-25,Berline,Essence,6,Manuelle,Gris argent,  Antibrouillards   Détecteur de luminosité   Fermeture centralisée   Feux à LED   Jantes en alliage   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Autoradio   Autoradio CD   Bluetooth   Climatronic   Ordinateur de bord   Palettes au volant   Sièges réglables en hauteur   Volant réglable hauteur/profondeur  ,37500.0,Hyundai,Centennial,Accent
945,1015,1015,1015,https://www.automobile.tn/fr/occasion/ford/focus/47931,Ford Focus 1 ,110000.0,2016,2019-10-12,Compacte,Essence,6,Manuelle,Noir,"  Antibrouillards   Fermeture centralisée   Feux à LED   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",40000.0,Ford,Focus,Focus
946,1016,1016,1016,https://www.automobile.tn/fr/occasion/peugeot/301/47895,Peugeot 301 ,169000.0,2013,2019-08-12,Berline,Essence,5,Manuelle,Gris argent,"  Autoradio CD   Connectivité Aux, usb, iPod   Vitres électriques   Vitres teintées   Volant réglable hauteur/profondeur  ",26000.0,Peugeot,301,301
947,1017,1017,1017,https://www.automobile.tn/fr/occasion/audi/q5/47298,Audi Q5 4X4 diesel Tel 24 302 000 ,171000.0,2010,2019-07-11,4 x 4,Diesel,10,Automatique,Bleu,,71000.0,Audi,100,Q5
948,1018,1018,1018,https://www.automobile.tn/fr/occasion/peugeot/407/47929,Peugeot 407 TEL 24 302 000 BOITE AUTOMATIQUE ,103000.0,2006,2019-10-12,Berline,Essence,9,Automatique,Noir,,28500.0,Peugeot,4008,407
949,1019,1019,1019,https://www.automobile.tn/fr/occasion/bmw/serie-3/46465,BMW Série 3 318 Business ,70000.0,2016,2019-09-28,Berline,Essence,7,Automatique,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Peinture métallisée   Phares au xénon   Radar de recul    Accoudoir avant   Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Climatronic   Connectivité Aux, usb, iPod   Sellerie en cuir  ",95000.0,BMW,Serie 1,Serie 3
950,1020,1020,1020,https://www.automobile.tn/fr/occasion/citroen/berlingo-first/42621,Citroën Berlingo First 1 ére Main ,62000.0,2013,2019-09-02,Citadine,Essence,6,Manuelle,Gris Shark,,35500.0,Citroen,Berlingo,Berlingo
951,1021,1021,1021,https://www.automobile.tn/fr/occasion/peugeot/bipper/46788,Peugeot Bipper ,114666.66666666669,2018,2019-10-13,Utilitaire,Diesel,5,Manuelle,Beige,  Fermeture centralisée   Peinture métallisée   Rétroviseurs électriques    Autoradio   Autoradio CD   Autoradio CD/Mp3   Climatisation   Direction assistée   GPS   Ordinateur de bord   Vitres électriques  ,32000.0,Peugeot,Bipper,Bipper
952,1022,1022,1022,https://www.automobile.tn/fr/occasion/bmw/serie-3/47923,BMW Série 3 ,112864.64316608994,2015,2019-09-12,Berline,Essence,7,Automatique,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit panoramique    Accoudoir avant   Accoudoir arrière   Bluetooth   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières  ",95000.0,BMW,Serie 3 GT,Serie 3 GT
953,1023,1023,1023,https://www.automobile.tn/fr/occasion/dacia/duster/47878,Dacia Duster essence ,85000.0,2013,2019-07-12,4 x 4,Essence,7,Manuelle,Noir,  Antibrouillards   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Vitres teintées    Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Climatisation   Direction assistée   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ,47000.0,Dacia,Duster,Duster
954,1024,1024,1024,https://www.automobile.tn/fr/occasion/ford/ka/47912,Ford Ka 4cv ,112000.0,2015,2019-09-12,Coupé,Essence,4,Manuelle,Rouge,"  Antibrouillards   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Rétroviseurs électriques    Autoradio CD/Mp3   Climatisation   Connectivité Aux, usb, iPod   Direction assistée  ",24000.0,Ford,Bedford,Ka
956,1027,1027,1027,https://www.automobile.tn/fr/occasion/volkswagen/tiguan/47901,Volkswagen Tiguan ,101500.0,2018,2019-09-12,4 x 4,Essence,9,Automatique,Marron,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Toit panoramique    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Chargeur CD   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",54500.0,Volkswagen,Tiguan,Tiguan
957,1028,1028,1028,https://www.automobile.tn/fr/occasion/chevrolet/aveo/47890,Chevrolet Aveo ,94000.0,2010,2019-08-12,Berline,Essence,5,Manuelle,Gris anthracite,  Fermeture centralisée    Autoradio CD   Boîte à gants réfrigérée   Climatisation   Direction assistée   Vitres électriques  ,22000.0,Chevrolet,Silverado,Aveo
958,1029,1029,1029,https://www.automobile.tn/fr/occasion/alfa-romeo/mito/47888,Alfa Romeo Mito ,165000.0,2009,2019-08-12,Compacte,Essence,5,Manuelle,Beige,,26000.0,Alfa Romeo,Mito,Mito
959,1030,1030,1030,https://www.automobile.tn/fr/occasion/volkswagen/golf-6/47415,Volkswagen Golf 6 Team ,137000.0,2012,2019-11-13,Berline,Essence,5,Manuelle,Noir,,39000.0,Volkswagen,Golf 6,Golf 6
960,1031,1031,1031,https://www.automobile.tn/fr/occasion/renault/kadjar/47881,Renault Kadjar ,101176.16468870836,2017,2019-07-12,Autres,Essence,7,Manuelle,Rouge,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit panoramique    Accoudoir avant   Autoradio CD   Bouton Start & Stop   Caméra de recul   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",75000.0,Renault,Kadjar,Kadjar
961,1032,1032,1032,https://www.automobile.tn/fr/occasion/chevrolet/aveo/47873,Chevrolet Aveo ,93200.0,2014,2019-07-12,Autres,Essence,5,Manuelle,Noir,  Climatisation  ,23000.0,Chevrolet,Silverado,Aveo
962,1034,1034,1034,https://www.automobile.tn/fr/occasion/kia/rio-5p/47861,KIA Rio 5p ,78450.0,2016,2019-06-12,Coupé,Essence,5,Manuelle,Bleu,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",38500.0,Kia,Rio,Rio
